,Hour,Temp,Humidity,Wind,Visibility,DewTemp,SolarRad,Rainfall,Snowfall,Seasons,Holiday,FuncDay,Day,WeekDay,Month,Year,RentalCount
385,1.0,-8.4,40.0,1.6,2000.0,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes,17,Sunday,December,2017,146.0
8092,4.0,6.3,72.0,1.0,1104.0,1.6,0.0,0.0,0.0,Autumn,No Holiday,No,3,Saturday,November,2018,0.0
1625,17.0,-6.6,29.0,2.5,2000.0,-21.7,0.68,0.0,0.0,Winter,No Holiday,Yes,6,Tuesday,February,2018,227.0
536,8.0,5.1,83.0,0.9,297.0,2.4,0.0,0.0,0.0,Winter,No Holiday,Yes,23,Saturday,December,2017,188.0
6387,3.0,24.8,87.0,2.2,1286.0,22.4,0.0,1.0,0.0,Summer,No Holiday,Yes,24,Friday,August,2018,62.0
8437,13.0,10.9,32.0,2.1,1581.0,-5.1,1.85,0.0,0.0,Autumn,No Holiday,Yes,17,Saturday,November,2018,1037.0
5032,16.0,25.2,81.0,3.6,961.0,21.6,0.5,0.0,0.0,Summer,No Holiday,Yes,28,Thursday,June,2018,766.0
4212,12.0,24.4,24.0,2.9,1811.0,2.5,3.28,0.0,0.0,Spring,No Holiday,Yes,25,Friday,May,2018,1082.0
6456,0.0,20.5,85.0,1.0,2000.0,17.8,0.0,0.0,0.0,Summer,No Holiday,Yes,27,Monday,August,2018,325.0
3507,3.0,11.3,66.0,1.0,1506.0,5.1,0.0,0.0,0.0,Spring,No Holiday,Yes,26,Thursday,April,2018,239.0
201,9.0,-4.7,48.0,1.0,1784.0,-14.0,0.23,0.0,0.0,Winter,No Holiday,Yes,9,Saturday,December,2017,291.0
7304,8.0,13.7,54.0,2.4,1960.0,4.5,0.39,0.0,0.0,Autumn,No Holiday,Yes,1,Monday,October,2018,2101.0
1332,12.0,-12.8,25.0,3.2,1981.0,-28.7,1.16,0.0,0.6,Winter,No Holiday,Yes,25,Thursday,January,2018,142.0
7112,8.0,17.0,69.0,1.2,2000.0,11.2,0.3,0.0,0.0,Autumn,Holiday,Yes,23,Sunday,September,2018,439.0
3502,22.0,15.2,35.0,1.2,1999.0,-0.1,0.0,0.0,0.0,Spring,No Holiday,Yes,25,Wednesday,April,2018,1382.0
2708,20.0,6.7,48.0,2.6,774.0,-3.5,0.0,0.0,0.0,Spring,No Holiday,Yes,23,Friday,March,2018,724.0
6030,6.0,27.7,84.0,1.4,1436.0,24.7,0.0,0.0,0.0,Summer,No Holiday,Yes,9,Thursday,August,2018,619.0
5031,15.0,26.4,76.0,3.7,1370.0,21.8,1.01,0.0,0.0,Summer,No Holiday,Yes,28,Thursday,June,2018,1209.0
6514,10.0,26.4,78.0,2.7,2000.0,22.2,0.44,0.0,0.0,Summer,No Holiday,Yes,29,Wednesday,August,2018,642.0
4662,6.0,18.7,75.0,0.9,1923.0,14.1,0.06,0.0,0.0,Summer,No Holiday,Yes,13,Wednesday,June,2018,416.0
4021,13.0,23.4,83.0,1.7,1944.0,20.3,1.5,0.0,0.0,Spring,No Holiday,Yes,17,Thursday,May,2018,592.0
1854,6.0,-5.2,42.0,0.7,1980.0,-16.1,0.0,0.0,0.0,Winter,Holiday,Yes,16,Friday,February,2018,30.0
8248,16.0,14.3,59.0,3.6,858.0,6.3,0.72,0.0,0.0,Autumn,No Holiday,No,9,Friday,November,2018,0.0
2872,16.0,20.7,36.0,3.6,811.0,5.0,1.82,0.0,0.0,Spring,No Holiday,Yes,30,Friday,March,2018,1156.0
3030,6.0,6.1,96.0,2.1,798.0,5.5,0.0,0.0,0.0,Spring,No Holiday,Yes,6,Friday,April,2018,178.0
1205,5.0,-0.3,62.0,0.6,862.0,-6.7,0.0,0.0,0.0,Winter,No Holiday,Yes,20,Saturday,January,2018,56.0
6563,11.0,26.7,51.0,2.7,1925.0,15.7,2.65,0.0,0.0,Summer,No Holiday,Yes,31,Friday,August,2018,868.0
1645,13.0,-4.5,23.0,2.6,1937.0,-22.5,2.12,0.0,0.0,Winter,No Holiday,Yes,7,Wednesday,February,2018,228.0
3417,9.0,16.9,45.0,0.9,1958.0,4.8,0.27,0.0,0.0,Spring,No Holiday,Yes,22,Sunday,April,2018,247.0
3476,20.0,12.6,49.0,0.8,2000.0,2.1,0.0,0.0,0.0,Spring,No Holiday,Yes,24,Tuesday,April,2018,1332.0
7802,2.0,10.5,57.0,0.2,1837.0,2.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,22,Monday,October,2018,253.0
2861,5.0,10.4,62.0,1.8,911.0,3.4,0.0,0.0,0.0,Spring,No Holiday,Yes,30,Friday,March,2018,117.0
1792,16.0,3.9,41.0,4.0,1973.0,-8.1,1.24,0.0,0.0,Winter,No Holiday,Yes,13,Tuesday,February,2018,328.0
5526,6.0,23.3,83.0,0.2,875.0,20.2,0.02,0.0,0.0,Summer,No Holiday,Yes,19,Thursday,July,2018,672.0
6922,10.0,24.4,65.0,1.6,1972.0,17.3,1.42,0.0,0.0,Autumn,No Holiday,Yes,15,Saturday,September,2018,1017.0
3797,5.0,15.0,64.0,1.6,2000.0,8.2,0.0,0.0,0.0,Spring,No Holiday,Yes,8,Tuesday,May,2018,200.0
3368,8.0,13.0,54.0,1.2,738.0,3.8,0.68,0.0,0.0,Spring,No Holiday,Yes,20,Friday,April,2018,1659.0
3367,7.0,11.3,62.0,0.7,774.0,4.2,0.17,0.0,0.0,Spring,No Holiday,Yes,20,Friday,April,2018,979.0
3533,5.0,9.9,69.0,1.1,808.0,4.4,0.0,0.0,0.0,Spring,No Holiday,Yes,27,Friday,April,2018,170.0
7196,20.0,20.0,46.0,2.0,2000.0,8.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,26,Wednesday,September,2018,1653.0
8133,21.0,11.8,62.0,0.7,1030.0,4.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,4,Sunday,November,2018,1001.0
5109,21.0,21.8,97.0,0.6,692.0,21.2,0.0,3.5,0.0,Summer,No Holiday,Yes,1,Sunday,July,2018,17.0
6024,0.0,28.9,75.0,1.6,1946.0,24.0,0.0,0.0,0.0,Summer,No Holiday,Yes,9,Thursday,August,2018,929.0
3449,17.0,9.4,95.0,1.9,660.0,8.6,0.11,0.5,0.0,Spring,No Holiday,Yes,23,Monday,April,2018,42.0
603,3.0,-2.6,70.0,1.0,1992.0,-7.3,0.0,0.0,0.0,Winter,No Holiday,Yes,26,Tuesday,December,2017,72.0
3056,8.0,2.4,44.0,4.3,1375.0,-8.6,0.41,0.0,0.0,Spring,No Holiday,Yes,7,Saturday,April,2018,399.0
8066,2.0,6.1,68.0,0.5,1519.0,0.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,2,Friday,November,2018,369.0
126,6.0,-3.7,76.0,0.0,1864.0,-7.3,0.0,0.0,0.4,Winter,No Holiday,Yes,6,Wednesday,December,2017,142.0
5959,7.0,28.5,82.0,0.8,914.0,25.1,0.09,0.0,0.0,Summer,No Holiday,Yes,6,Monday,August,2018,699.0
3876,12.0,20.0,47.0,1.4,685.0,8.3,3.08,0.0,0.0,Spring,No Holiday,Yes,11,Friday,May,2018,1161.0
2935,7.0,15.1,80.0,1.0,623.0,11.6,0.01,0.0,0.0,Spring,No Holiday,Yes,2,Monday,April,2018,918.0
7300,4.0,13.7,56.0,1.9,2000.0,5.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,1,Monday,October,2018,143.0
5443,19.0,31.2,62.0,2.1,1852.0,23.0,0.63,0.0,0.0,Summer,No Holiday,Yes,15,Sunday,July,2018,1847.0
7151,23.0,15.7,51.0,0.4,2000.0,5.5,0.0,0.0,0.0,Autumn,Holiday,Yes,24,Monday,September,2018,750.0
4451,11.0,26.1,37.0,2.4,1079.0,10.2,2.79,0.0,0.0,Summer,No Holiday,Yes,4,Monday,June,2018,1008.0
7147,19.0,18.6,54.0,2.7,2000.0,9.0,0.01,0.0,0.0,Autumn,Holiday,Yes,24,Monday,September,2018,1280.0
3531,3.0,10.7,63.0,1.1,989.0,3.9,0.0,0.0,0.0,Spring,No Holiday,Yes,27,Friday,April,2018,258.0
2730,18.0,9.0,76.0,3.0,288.0,4.9,0.45,0.0,0.0,Spring,No Holiday,Yes,24,Saturday,March,2018,736.0
827,11.0,-4.4,40.0,0.8,1671.0,-16.0,0.69,0.0,0.0,Winter,No Holiday,Yes,4,Thursday,January,2018,264.0
1639,7.0,-13.2,56.0,0.9,1665.0,-20.1,0.0,0.0,0.0,Winter,No Holiday,Yes,7,Wednesday,February,2018,214.0
7136,8.0,15.4,52.0,2.2,1985.0,5.5,0.49,0.0,0.0,Autumn,Holiday,Yes,24,Monday,September,2018,296.0
984,0.0,-10.3,54.0,2.4,1988.0,-17.8,0.0,0.0,0.0,Winter,No Holiday,Yes,11,Thursday,January,2018,98.0
3281,17.0,18.7,21.0,2.5,1871.0,-4.1,1.65,0.0,0.0,Spring,No Holiday,Yes,16,Monday,April,2018,1753.0
8731,19.0,5.2,48.0,1.9,1590.0,-4.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,29,Thursday,November,2018,1026.0
2188,4.0,-5.8,48.0,1.5,1552.0,-15.0,0.0,0.0,0.0,Spring,No Holiday,Yes,2,Friday,March,2018,47.0
2265,9.0,3.7,85.0,1.8,2000.0,1.4,0.17,0.0,0.0,Spring,No Holiday,Yes,5,Monday,March,2018,211.0
2443,19.0,10.6,47.0,2.0,425.0,-0.2,0.03,0.0,0.0,Spring,No Holiday,Yes,12,Monday,March,2018,946.0
362,2.0,-4.1,73.0,2.1,567.0,-8.2,0.0,0.0,0.0,Winter,No Holiday,Yes,16,Saturday,December,2017,228.0
2349,21.0,3.1,74.0,3.2,465.0,-1.0,0.0,0.0,0.0,Spring,No Holiday,Yes,8,Thursday,March,2018,533.0
345,9.0,-5.9,60.0,0.6,691.0,-12.4,0.09,0.0,0.0,Winter,No Holiday,Yes,15,Friday,December,2017,330.0
814,22.0,-5.2,53.0,1.3,1969.0,-13.3,0.0,0.0,0.0,Winter,No Holiday,Yes,3,Wednesday,January,2018,291.0
6166,22.0,30.9,63.0,0.7,2000.0,23.0,0.0,0.0,0.0,Summer,No Holiday,Yes,14,Tuesday,August,2018,1587.0
4807,7.0,19.9,72.0,0.6,840.0,14.6,0.32,0.0,0.0,Summer,No Holiday,Yes,19,Tuesday,June,2018,1616.0
3205,13.0,19.0,15.0,1.4,2000.0,-8.2,2.02,0.0,0.0,Spring,No Holiday,Yes,13,Friday,April,2018,973.0
7706,2.0,8.7,71.0,0.8,2000.0,3.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,18,Thursday,October,2018,385.0
2919,15.0,18.2,63.0,2.2,687.0,11.0,0.72,0.0,0.0,Spring,No Holiday,Yes,1,Sunday,April,2018,1349.0
5961,9.0,28.4,87.0,1.7,1313.0,26.0,0.56,4.0,0.0,Summer,No Holiday,Yes,6,Monday,August,2018,614.0
3325,13.0,17.7,16.0,2.8,1824.0,-8.4,3.27,0.0,0.0,Spring,No Holiday,Yes,18,Wednesday,April,2018,975.0
4106,2.0,13.9,0.0,0.9,2000.0,-2.1,0.0,0.0,0.0,Spring,No Holiday,Yes,21,Monday,May,2018,262.0
5779,19.0,34.4,39.0,1.2,2000.0,18.4,0.58,0.0,0.0,Summer,No Holiday,Yes,29,Sunday,July,2018,1486.0
2116,4.0,0.9,46.0,0.8,1140.0,-9.4,0.0,0.0,0.0,Winter,No Holiday,Yes,27,Tuesday,February,2018,62.0
7450,10.0,18.1,56.0,2.6,1720.0,9.1,1.79,0.0,0.0,Autumn,No Holiday,Yes,7,Sunday,October,2018,932.0
1834,10.0,-1.6,26.0,1.9,1980.0,-18.6,1.29,0.0,0.0,Winter,Holiday,Yes,15,Thursday,February,2018,127.0
793,1.0,-5.0,42.0,1.2,1993.0,-15.9,0.0,0.0,0.0,Winter,No Holiday,Yes,3,Wednesday,January,2018,130.0
7459,19.0,16.6,36.0,1.4,2000.0,1.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,7,Sunday,October,2018,1608.0
1955,11.0,2.8,35.0,3.9,1265.0,-11.1,1.71,0.0,0.0,Winter,No Holiday,Yes,20,Tuesday,February,2018,322.0
6898,10.0,23.3,65.0,1.4,1996.0,16.3,0.76,0.0,0.0,Autumn,No Holiday,Yes,14,Friday,September,2018,936.0
2674,10.0,4.9,56.0,1.9,1480.0,-3.1,1.76,0.0,0.0,Spring,No Holiday,Yes,22,Thursday,March,2018,446.0
94,22.0,-5.3,45.0,2.5,2000.0,-15.3,0.0,0.0,0.0,Winter,No Holiday,Yes,4,Monday,December,2017,353.0
7701,21.0,10.8,53.0,0.9,2000.0,1.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,17,Wednesday,October,2018,1493.0
4225,1.0,16.2,63.0,0.7,1328.0,9.1,0.0,0.0,0.0,Spring,No Holiday,Yes,26,Saturday,May,2018,837.0
3756,12.0,15.7,96.0,1.1,568.0,15.0,0.5,3.0,0.0,Spring,No Holiday,Yes,6,Sunday,May,2018,71.0
2891,11.0,16.7,45.0,1.9,1054.0,4.6,2.07,0.0,0.0,Spring,No Holiday,Yes,31,Saturday,March,2018,824.0
2371,19.0,5.4,60.0,3.9,990.0,-1.7,0.02,0.0,0.0,Spring,No Holiday,Yes,9,Friday,March,2018,718.0
7991,23.0,4.3,58.0,1.4,2000.0,-3.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,29,Monday,October,2018,658.0
8500,4.0,1.3,48.0,0.5,2000.0,-8.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,20,Tuesday,November,2018,119.0
7428,12.0,18.0,92.0,2.9,1999.0,16.6,0.45,1.0,0.0,Autumn,No Holiday,Yes,6,Saturday,October,2018,130.0
8214,6.0,10.6,90.0,1.6,1065.0,9.0,0.0,1.5,0.0,Autumn,No Holiday,Yes,8,Thursday,November,2018,136.0
3228,12.0,8.6,94.0,1.1,389.0,7.6,0.49,0.0,0.0,Spring,No Holiday,Yes,14,Saturday,April,2018,75.0
6158,14.0,36.2,41.0,2.9,1814.0,20.8,2.68,0.0,0.0,Summer,No Holiday,Yes,14,Tuesday,August,2018,627.0
7091,11.0,22.7,55.0,2.7,1297.0,13.1,1.86,0.0,0.0,Autumn,No Holiday,Yes,22,Saturday,September,2018,1062.0
6359,23.0,31.2,50.0,1.8,2000.0,19.5,0.0,0.0,0.0,Summer,No Holiday,Yes,22,Wednesday,August,2018,1117.0
5996,20.0,31.1,64.0,2.7,1770.0,23.4,0.02,0.0,0.0,Summer,No Holiday,Yes,7,Tuesday,August,2018,1836.0
8694,6.0,2.6,33.0,1.5,1185.0,-12.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,28,Wednesday,November,2018,287.0
8234,2.0,11.3,88.0,3.7,1680.0,9.3,0.0,0.0,0.0,Autumn,No Holiday,No,9,Friday,November,2018,0.0
7326,6.0,10.6,81.0,0.0,1798.0,7.4,0.0,0.0,0.0,Autumn,No Holiday,No,2,Tuesday,October,2018,0.0
6028,4.0,28.1,81.0,1.5,1729.0,24.5,0.0,0.0,0.0,Summer,No Holiday,Yes,9,Thursday,August,2018,189.0
2853,21.0,14.4,66.0,1.7,677.0,8.1,0.0,0.0,0.0,Spring,No Holiday,Yes,29,Thursday,March,2018,1046.0
8398,22.0,8.7,53.0,0.4,764.0,-0.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,15,Thursday,November,2018,1061.0
2912,8.0,12.9,64.0,1.5,778.0,6.2,0.06,0.0,0.0,Spring,No Holiday,Yes,1,Sunday,April,2018,342.0
1865,17.0,2.5,48.0,4.2,1979.0,-7.4,0.76,0.0,0.0,Winter,Holiday,Yes,16,Friday,February,2018,210.0
5754,18.0,29.0,81.0,0.8,989.0,25.4,0.22,0.0,0.0,Summer,No Holiday,Yes,28,Saturday,July,2018,843.0
4612,4.0,18.8,60.0,1.0,2000.0,10.8,0.0,0.0,0.0,Summer,No Holiday,Yes,11,Monday,June,2018,194.0
7689,9.0,11.2,63.0,1.1,656.0,4.4,0.88,0.0,0.0,Autumn,No Holiday,Yes,17,Wednesday,October,2018,1200.0
1857,9.0,-4.3,33.0,0.7,1923.0,-18.2,0.6,0.0,0.0,Winter,Holiday,Yes,16,Friday,February,2018,48.0
2645,5.0,1.3,40.0,2.3,2000.0,-10.8,0.0,0.0,0.0,Spring,No Holiday,Yes,21,Wednesday,March,2018,80.0
2243,11.0,10.1,88.0,0.7,453.0,8.1,0.34,0.0,0.0,Spring,No Holiday,Yes,4,Sunday,March,2018,273.0
5373,21.0,26.3,81.0,0.8,1910.0,22.7,0.0,0.0,0.0,Summer,No Holiday,Yes,12,Thursday,July,2018,2115.0
2336,8.0,3.0,94.0,0.3,444.0,2.1,0.01,0.0,0.0,Spring,No Holiday,Yes,8,Thursday,March,2018,88.0
950,14.0,-1.8,45.0,3.7,1922.0,-12.1,1.06,0.0,0.2,Winter,No Holiday,Yes,9,Tuesday,January,2018,265.0
7578,18.0,14.3,46.0,1.3,2000.0,2.8,0.16,0.0,0.0,Autumn,No Holiday,Yes,12,Friday,October,2018,2618.0
8145,9.0,8.9,67.0,1.1,578.0,3.0,0.69,0.0,0.0,Autumn,No Holiday,Yes,5,Monday,November,2018,1005.0
3068,20.0,4.2,44.0,4.1,2000.0,-6.9,0.0,0.0,0.0,Spring,No Holiday,Yes,7,Saturday,April,2018,458.0
1120,16.0,5.8,50.0,0.9,547.0,-3.8,0.11,0.0,0.0,Winter,No Holiday,Yes,16,Tuesday,January,2018,277.0
7608,0.0,10.4,59.0,0.0,971.0,2.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,14,Sunday,October,2018,811.0
2597,5.0,6.2,89.0,1.5,338.0,4.5,0.0,0.0,0.0,Spring,No Holiday,Yes,19,Monday,March,2018,27.0
2204,20.0,1.2,35.0,2.5,1977.0,-12.6,0.0,0.0,0.0,Spring,No Holiday,Yes,2,Friday,March,2018,427.0
419,11.0,-2.9,85.0,1.2,243.0,-5.0,0.06,0.0,4.8,Winter,No Holiday,Yes,18,Monday,December,2017,44.0
922,10.0,1.3,43.0,0.8,971.0,-9.9,0.16,0.0,0.0,Winter,No Holiday,Yes,8,Monday,January,2018,253.0
1254,6.0,0.0,33.0,0.4,2000.0,-14.3,0.0,0.0,0.0,Winter,No Holiday,Yes,22,Monday,January,2018,165.0
477,21.0,-2.0,83.0,1.2,904.0,-4.5,0.0,0.1,2.4,Winter,No Holiday,Yes,20,Wednesday,December,2017,197.0
2035,19.0,6.9,73.0,3.7,369.0,2.3,0.0,0.0,0.0,Winter,No Holiday,Yes,23,Friday,February,2018,421.0
5408,8.0,26.1,74.0,0.7,1254.0,21.0,0.87,0.0,0.0,Summer,No Holiday,Yes,14,Saturday,July,2018,787.0
5788,4.0,26.7,62.0,1.0,2000.0,18.8,0.0,0.0,0.0,Summer,No Holiday,Yes,30,Monday,July,2018,209.0
5742,6.0,28.0,85.0,0.8,647.0,25.2,0.01,0.0,0.0,Summer,No Holiday,Yes,28,Saturday,July,2018,313.0
7182,6.0,16.3,62.0,2.1,2000.0,8.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,26,Wednesday,September,2018,230.0
7667,11.0,16.5,39.0,0.7,1351.0,2.4,1.68,0.0,0.0,Autumn,No Holiday,Yes,16,Tuesday,October,2018,914.0
5567,23.0,28.2,70.0,1.3,1811.0,22.2,0.0,0.0,0.0,Summer,No Holiday,Yes,20,Friday,July,2018,1426.0
6697,1.0,21.9,85.0,0.2,1410.0,19.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,6,Thursday,September,2018,743.0
1202,2.0,-0.9,65.0,0.6,1369.0,-6.6,0.0,0.0,0.0,Winter,No Holiday,Yes,20,Saturday,January,2018,216.0
6534,6.0,24.2,96.0,1.6,1206.0,23.5,0.0,0.0,0.0,Summer,No Holiday,Yes,30,Thursday,August,2018,285.0
2626,10.0,7.4,35.0,3.5,1990.0,-7.0,1.81,0.0,0.0,Spring,No Holiday,Yes,20,Tuesday,March,2018,418.0
5765,5.0,26.7,75.0,0.3,1871.0,21.8,0.0,0.0,0.0,Summer,No Holiday,Yes,29,Sunday,July,2018,199.0
8580,12.0,5.5,20.0,1.4,1992.0,-15.7,1.85,0.0,0.0,Autumn,No Holiday,Yes,23,Friday,November,2018,664.0
1970,2.0,-2.9,31.0,1.6,1931.0,-17.7,0.0,0.0,0.0,Winter,No Holiday,Yes,21,Wednesday,February,2018,105.0
3110,14.0,13.9,26.0,2.5,1537.0,-5.3,2.99,0.0,0.0,Spring,No Holiday,Yes,9,Monday,April,2018,921.0
4018,10.0,20.1,98.0,1.2,885.0,19.7,0.13,2.0,0.0,Spring,No Holiday,Yes,17,Thursday,May,2018,141.0
2151,15.0,4.8,87.0,2.9,312.0,2.8,0.08,4.5,0.0,Winter,No Holiday,Yes,28,Wednesday,February,2018,7.0
3687,15.0,12.2,56.0,4.8,2000.0,3.6,0.57,0.5,0.0,Spring,No Holiday,Yes,3,Thursday,May,2018,590.0
4916,20.0,24.6,65.0,2.1,1018.0,17.5,0.1,0.0,0.0,Summer,No Holiday,Yes,23,Saturday,June,2018,2262.0
1997,5.0,-2.4,59.0,1.1,1984.0,-9.3,0.0,0.0,0.0,Winter,No Holiday,Yes,22,Thursday,February,2018,75.0
4033,1.0,19.0,97.0,1.5,278.0,18.5,0.0,1.0,0.0,Spring,No Holiday,Yes,18,Friday,May,2018,116.0
4598,14.0,24.1,51.0,1.1,2000.0,13.3,1.58,0.0,0.0,Summer,No Holiday,Yes,10,Sunday,June,2018,1985.0
3054,6.0,1.7,58.0,3.8,1189.0,-5.6,0.0,0.0,0.0,Spring,No Holiday,Yes,7,Saturday,April,2018,108.0
1248,0.0,-0.2,30.0,0.4,2000.0,-15.7,0.0,0.0,0.0,Winter,No Holiday,Yes,22,Monday,January,2018,171.0
2192,8.0,-6.2,45.0,0.4,1600.0,-16.2,0.17,0.0,0.0,Spring,No Holiday,Yes,2,Friday,March,2018,617.0
2712,0.0,4.7,46.0,1.7,746.0,-5.9,0.0,0.0,0.0,Spring,No Holiday,Yes,24,Saturday,March,2018,403.0
992,8.0,-12.6,61.0,1.6,1610.0,-18.5,0.0,0.0,0.0,Winter,No Holiday,Yes,11,Thursday,January,2018,443.0
2190,6.0,-6.4,50.0,1.5,1593.0,-15.1,0.0,0.0,0.0,Spring,No Holiday,Yes,2,Friday,March,2018,135.0
4670,14.0,26.6,50.0,2.4,1119.0,15.3,2.95,0.0,0.0,Summer,No Holiday,Yes,13,Wednesday,June,2018,2088.0
5142,6.0,22.6,95.0,0.1,1937.0,21.7,0.05,0.0,0.0,Summer,No Holiday,Yes,3,Tuesday,July,2018,600.0
5984,8.0,28.5,64.0,2.0,2000.0,21.0,0.89,0.0,0.0,Summer,No Holiday,Yes,7,Tuesday,August,2018,1695.0
6565,13.0,28.7,46.0,2.6,1815.0,15.9,3.1,0.0,0.0,Summer,No Holiday,Yes,31,Friday,August,2018,965.0
3762,18.0,20.2,66.0,1.0,2000.0,13.6,1.1,0.0,0.0,Spring,No Holiday,Yes,6,Sunday,May,2018,1848.0
6943,7.0,21.9,95.0,1.3,424.0,21.0,0.02,0.0,0.0,Autumn,No Holiday,Yes,16,Sunday,September,2018,258.0
3597,21.0,16.1,44.0,1.2,913.0,3.8,0.0,0.0,0.0,Spring,No Holiday,Yes,29,Sunday,April,2018,1382.0
4711,7.0,18.2,75.0,1.4,2000.0,13.6,0.56,0.0,0.0,Summer,No Holiday,Yes,15,Friday,June,2018,1467.0
1318,22.0,-15.2,45.0,4.0,2000.0,-24.4,0.0,0.0,0.7,Winter,No Holiday,Yes,24,Wednesday,January,2018,121.0
1863,15.0,4.0,26.0,3.5,2000.0,-13.8,1.75,0.0,0.0,Winter,Holiday,Yes,16,Friday,February,2018,243.0
2343,15.0,9.2,53.0,3.3,1896.0,0.1,2.23,0.0,0.0,Spring,No Holiday,Yes,8,Thursday,March,2018,555.0
2449,1.0,5.9,65.0,1.0,596.0,-0.1,0.0,0.0,0.0,Spring,No Holiday,Yes,13,Tuesday,March,2018,231.0
2136,0.0,5.1,52.0,1.1,614.0,-3.9,0.0,0.0,0.0,Winter,No Holiday,Yes,28,Wednesday,February,2018,266.0
1065,9.0,-3.4,77.0,1.6,432.0,-6.8,0.12,0.0,0.0,Winter,No Holiday,Yes,14,Sunday,January,2018,118.0
5868,12.0,36.6,41.0,2.0,1866.0,21.2,2.58,0.0,0.0,Summer,No Holiday,Yes,2,Thursday,August,2018,562.0
600,0.0,-1.4,58.0,1.0,1880.0,-8.6,0.0,0.0,0.0,Winter,No Holiday,Yes,26,Tuesday,December,2017,178.0
4227,3.0,15.3,69.0,0.5,1103.0,9.6,0.0,0.0,0.0,Spring,No Holiday,Yes,26,Saturday,May,2018,419.0
2621,5.0,4.1,42.0,3.1,2000.0,-7.6,0.0,0.0,0.0,Spring,No Holiday,Yes,20,Tuesday,March,2018,92.0
7577,17.0,16.3,39.0,1.7,1969.0,2.3,0.8,0.0,0.0,Autumn,No Holiday,Yes,12,Friday,October,2018,1902.0
77,5.0,2.0,83.0,2.7,253.0,-0.5,0.0,0.0,0.0,Winter,No Holiday,Yes,4,Monday,December,2017,82.0
7546,10.0,10.2,44.0,2.3,1986.0,-1.5,1.8,0.0,0.0,Autumn,No Holiday,Yes,11,Thursday,October,2018,792.0
2898,18.0,16.6,33.0,2.6,1867.0,0.2,0.48,0.0,0.0,Spring,No Holiday,Yes,31,Saturday,March,2018,1391.0
6148,4.0,28.1,71.0,0.4,2000.0,22.3,0.0,0.0,0.0,Summer,No Holiday,Yes,14,Tuesday,August,2018,209.0
7332,12.0,19.4,41.0,3.1,1956.0,5.7,2.67,0.0,0.0,Autumn,No Holiday,No,2,Tuesday,October,2018,0.0
4820,20.0,22.4,62.0,2.2,1041.0,14.7,0.05,0.0,0.0,Summer,No Holiday,Yes,19,Tuesday,June,2018,2525.0
1314,18.0,-13.0,29.0,3.4,2000.0,-27.3,0.05,0.0,0.7,Winter,No Holiday,Yes,24,Wednesday,January,2018,297.0
8081,17.0,17.0,36.0,1.5,1672.0,1.8,0.47,0.0,0.0,Autumn,No Holiday,Yes,2,Friday,November,2018,1730.0
5947,19.0,30.9,68.0,3.3,1821.0,24.2,0.52,0.0,0.0,Summer,No Holiday,Yes,5,Sunday,August,2018,1411.0
6413,5.0,23.3,79.0,1.7,1592.0,19.4,0.0,0.0,0.0,Summer,No Holiday,Yes,25,Saturday,August,2018,232.0
8462,14.0,10.1,37.0,2.4,1723.0,-3.9,1.24,0.0,0.0,Autumn,No Holiday,Yes,18,Sunday,November,2018,1054.0
872,8.0,-6.5,62.0,1.1,1503.0,-12.5,0.0,0.0,0.0,Winter,No Holiday,Yes,6,Saturday,January,2018,186.0
3850,10.0,17.3,52.0,2.3,1235.0,7.3,2.38,0.0,0.0,Spring,No Holiday,No,10,Thursday,May,2018,0.0
5468,20.0,29.3,58.0,2.4,2000.0,20.1,0.09,0.0,0.0,Summer,No Holiday,Yes,16,Monday,July,2018,2362.0
5951,23.0,28.8,79.0,1.3,1484.0,24.7,0.0,0.0,0.0,Summer,No Holiday,Yes,5,Sunday,August,2018,942.0
3643,19.0,21.2,68.0,1.5,610.0,15.0,0.16,0.0,0.0,Spring,Holiday,Yes,1,Tuesday,May,2018,1696.0
2965,13.0,20.1,61.0,2.6,1117.0,12.3,1.01,0.0,0.0,Spring,No Holiday,Yes,3,Tuesday,April,2018,870.0
3391,7.0,12.5,68.0,1.1,457.0,6.7,0.22,0.0,0.0,Spring,No Holiday,Yes,21,Saturday,April,2018,324.0
5415,15.0,31.1,59.0,2.3,1929.0,22.1,2.34,0.0,0.0,Summer,No Holiday,Yes,14,Saturday,July,2018,1058.0
